source_id,ra,dec,astrometric_excess_noise
2545358698064650880,5.0858677716852565,0.32692818020714104,1.8633316
2545358904222160640,5.093588417014379,0.35760281140616573,26.611658
2545361618642269696,4.801825685768502,0.24372437582089654,2.0933056
2545362718153921664,4.76251016562351,0.27968576249103405,2.5523179
2545362889952652288,4.822804569606314,0.24216206972170828,3.4516544
2545362997327477376,4.8731136994852,0.2631384172584162,13.21528
2545364062479366272,4.81215365448352,0.2894082757636989,25.99726
2545367528516480384,4.736079764965919,0.3322916990809272,11.904315
2545370556469604864,4.881700216288326,0.35138473224679323,8.229181
2545370728268307072,4.895899075165196,0.3703423317185331,13.647652
2545371278024445952,4.9281384501055685,0.4083466146026906,6.2826934
2545371346743922560,4.903557891631736,0.39801950604333286,12.682784
2545373099090620800,4.939033669286612,0.4573110163936047,37.80967
2545374503543398400,4.901277881134679,0.4400355871059213,23.662588
2545375950947454720,4.82141102559245,0.5059565574147448,1.3390014
2545378115610575104,4.931553216968938,0.5790106058084616,1.5255823
2545382097045346816,3.614889545876016,-0.4233608526568075,1.7094893
2545382475003967360,3.6046246909174307,-0.39935527807609666,3.907048
2545386430667917440,3.4680238017261806,-0.34123233310050666,7.991424
2545390996217345920,3.804513483568624,-0.2713100954622011,17.701132
2545392611125137152,3.561745086351248,-0.30992663390103714,4.148193
2545402506729552256,3.3422285051733334,-0.26610468700897927,5.469851
2545406458099489408,3.529649723519595,-0.1828106034193775,1.0801344
2545408489619976448,3.614619033951959,-0.13916089134876944,4.361278
2545411371542105344,3.5544890290308797,-0.11428682270514419,1.6897202
2545418140410724352,3.7468484253645826,-0.1804134478478654,6.0366044
2545418591383109632,3.847369566008322,-0.143611030693721,1.8111213
2545418930685758848,3.745462150556584,-0.16663618345921025,3.349532
2545421438945573376,3.7870484963650948,-0.07403487982776552,2.79866
2545425119733651456,4.207498630379797,-0.004720530795933923,105.866516
2545428826290004480,4.050487301075077,0.024373690687700972,1.5228566
2545429174182513024,4.023962211116748,0.04647846623788905,11.391253
2545430784796657280,4.014920200236306,0.11373581520284398,8.137943
2545433331711116544,3.798351828437307,-0.03989694758160661,57.161095
2545436046130417152,3.6446028744717336,-0.012485255127135633,8.031117
2545438137778885888,3.7402689285718034,0.049371000614786616,57.315296
2545440890853547264,3.823229946231929,0.05583192777022422,24.231419
2545448273901484928,3.885130855451463,0.26842769915198866,1.3829494
2545448823658624000,3.1854240772986957,-0.254024235886274,5.6548495
2545454561733227520,3.0127052425697065,-0.1306261101155875,1.7154979
2545455523806896512,3.1243996843666384,-0.10909765209985743,2.381034
2545457624045810432,3.3605232008787165,-0.10007045218690423,7.2534356
2545457933283549184,3.381069762518477,-0.09643755806439447,7.049092
2545460024931873536,3.4344272854413678,-0.021834595425801566,5.4066267
2545461369257304704,3.4508626081355045,0.029045277602761512,8.877709
2545464904015137152,3.361039168625174,0.09068014393335927,4.742005
2545468683585734528,3.063221088496038,-0.03574564765458551,1.7651731
2545478750989496960,3.1903521359085696,0.1660017865984539,22.853182
2545487375285517056,3.5424412038030098,0.15278847346835953,2.746036
2545487650161731328,3.6118425045110345,0.16135180387668666,26.335428
2545488268636996992,3.4242278648170834,0.10063630982722493,1.3028591
2545488680954091136,3.429646722215639,0.13256121082393207,2.0668836
2545496072593384320,3.736944012026448,0.2995043407439033,36.83798
2545496210032335616,3.70631873492399,0.30202462967986854,68.32865
2545497270888509824,3.5933388991785695,0.2647671834018492,32.580505
2545506964630400256,3.2120488868170285,0.2886965906154373,13.758517
2545506964630443648,3.2033184404337907,0.2862178302187723,23.243237
2545507720544433152,3.247393780334503,0.3392549246734554,17.92451
2545519123683164288,4.253148168032611,0.040330985511857924,3.1975486
2545524380721998592,4.160525251100666,0.16411712571391313,1.9188975
2545529435899801344,4.410496220884432,0.2410400576875426,9.617931
2545530359315989760,4.4777065855992015,0.2702536419168549,1.1402594
2545530874713123200,4.50540230605245,0.3020302269523344,2.96417
2545532455260028544,4.30525624443881,0.2623150327611138,19.484922
2545534761659273984,4.391900582686542,0.34708562988780184,6.2073865
2545534899098288896,4.445460455191557,0.34382894153349186,2.5322776
2545541801109516928,3.980962577466648,0.2987250897231995,1.5222201
2545542801838104064,3.9650068475790574,0.334267866237828,44.745033
2545543351593799680,4.051707385681707,0.3357596156379421,1.3218273
2545545550617458816,4.237814158913822,0.336404018577068,18.507257
2545551731075047040,4.100456451602626,0.4851933456783606,1.7161335
2545556923689370368,4.715615834443113,0.4233214262301413,2.1748912
2545561970275342848,4.545629341797896,0.50606740201762,18.161108
2545562520033051264,4.591041397940658,0.5456604718479686,1.082184
2545563482103826944,4.793521225848405,0.49562055777637865,25.078396
2545565444904489216,4.82458474041614,0.5540849658658721,4.1373353
2545565887285553536,4.883813736276837,0.597802801882857,1.4435798
2545566475697840768,4.802265464267531,0.6056392361807209,16.470112
2545569499353381632,4.653597153444839,0.6589074887281609,10.551474
2545578123649481216,4.283698071709126,0.6346380371635758,21.993412
2545580082154170880,4.399667245073458,0.6964304178875627,13.45624
2545587740079229696,4.601907506933823,0.7980808790388105,71.65086
2545604030890951680,3.915541769219678,0.6107734890041578,5.098578
2545610932903231744,3.814669422743645,0.6336388153427865,1.774717
2545622237256982016,3.7586223019100613,0.8019358960172676,18.459192
2545625918045550464,4.15784261848217,0.6726807915516302,21.76173
2545627807830862208,4.262473186838545,0.7236418770202774,54.578842
2545631102069471104,4.217822430785099,0.7601576995077882,39.297054
2545637767858544256,4.297684303293861,0.8452737188159005,2.575213
2545638012671476224,4.2896057330137625,0.8584783505303462,18.10908
2545640654076353792,4.447566098864206,0.9659397750573263,1.1307164
2545641409992599680,4.346994344768955,0.9752078629709631,2.0035915
2545642651237699072,4.088785323417053,0.7886227707167063,5.349016
2545644025627341824,4.027915884920576,0.8503902526766849,28.30285
2545650068646536192,3.971042908440049,0.9632128857945557,5.1890273
2545650760136429696,4.047249382220379,1.0110364373777692,15.911801
2545659659308663168,4.215220176349708,1.1836360241408623,2.312439
2545705284744288128,1.892969460113824,-0.6423389778285852,2.546448
2545804004568189312,2.129940143629585,-0.464997367882971,1.0722564
2545804653109125632,2.175693302526664,-0.4009853471003449,4.188747
2545812899446398080,2.3124846976968634,-0.28780468164761097,5.690171
2545817641088559872,2.3187911845126523,-0.19143318761913428,1.4482461
2545820737760205952,2.028546690608652,-0.3090025068058245,6.206086
2545822279653212288,2.022499318699071,-0.2589874200847399,1.4786613
2545824959712804736,1.8978530248765837,-0.2594008494984747,1.8715805
2545825926081236480,1.9011731707199995,-0.23203068376029426,7.751313
2545826986939072512,2.141911529225227,-0.2527190124854895,2.7893348
2545828773643909120,2.095926461142716,-0.17962760962705177,2.1414816
2545830392846470656,2.1206591240490678,-0.15834658813673072,1.7106421
2545830422911387520,2.1398897559344987,-0.15058944506681182,2.1416597
2545830732149111040,2.182928994895672,-0.13713820383715064,2.8194423
2546282184751360512,3.0150763389764212,0.6310396482677353,1.639995
2546283730939613056,2.9838105661878944,0.6892219275374615,26.149118
2546291225658489728,3.163648804503155,0.8007621524310343,34.291344
2546295280107611392,2.538229139329463,0.3907553799472815,25.989862
2546298613002243456,2.3319946103675857,0.43501503963796134,38.109985
2546306683246772992,2.5320673893366186,0.5755964973340397,3.132677
2546314620345147776,2.413895098810141,0.6359457926189244,1.2853105
2546318709154408320,2.2400900561384023,0.6726946410986104,2.1523452
2546325649821584896,2.3876213613372763,0.7831501416947387,5.4712954
2546326027778030976,2.4776815844160964,0.764972159782966,1.857744
2546327024210685056,2.504469660469342,0.8393906503724632,3.8032534
2546327230369113600,2.4442933699569815,0.8104333062930842,4.502141
2546332727926992384,2.7402179710313046,0.7025806614251218,55.31396
2546351935020797568,2.54841648044523,0.9251473738356943,1.5502552
2546353515568969600,2.598209029477466,0.9470257743301967,1.4862053
2546353588583644544,2.5841944599872733,0.9592724189692499,1.58095
2546354030968619136,2.642202761836344,0.9750235258980869,1.3387406
2546370180041489152,3.524801223546526,0.7855500351576803,4.631623
2546372413424665472,3.7077608253783687,0.7957849565809372,9.478266
2546381553114759168,3.3998240712787426,0.801986469346,1.3911381
2546383515915983872,3.400903267116308,0.8607406671839802,1.95696
2546384271830227840,3.3901134695166397,0.8685118228448023,6.5920653
2546386333414925184,3.2880297528749813,0.9033694411760717,14.323488
2546388188840808960,3.3728656452704557,0.9556692160641664,11.491395
2546393029267557760,3.6493100839692607,1.0686919577984817,1.3361052
2546395095146531072,3.4536720738903073,1.0569225094712273,3.37438
2546398698624560768,3.894939994567805,0.9190417747674744,1.7728866
2546404097399702144,3.747699813674063,1.0189126440315668,8.006764
2546404814658251264,3.783820429151069,1.0814132207809084,4.624231
2546406090264546688,3.8833203923537662,1.1324826583750942,17.029297
2546408147552646656,4.109264889142351,1.1315227347088903,2.195601
2546412137577042816,3.9397615562764963,1.1678371032601496,14.648207
2546414748918611328,4.100932504085955,1.2756163255976387,11.033382
2546416531329035008,3.6700990317472386,1.0849969239372201,4.1067343
2546418249315737728,3.7004441722283037,1.177645970008319,1.5094349
2546418872087208576,3.775154502610918,1.1800217949034806,12.778736
2546421582210185856,3.6380549755935574,1.205185816317648,1.3970344
2546422479859728000,3.5809942454138564,1.2152168247574837,21.82524
2546426976689321216,3.8483233366728835,1.3123637025057684,27.259186
2546427015344867584,3.866676448054248,1.3124706097872785,48.000767
2546429141352854912,3.91157903580358,1.3801905208901497,1.2683315
2546439213051847808,3.1243058558890353,1.0723718014209025,1.0152879
2546441510858283776,3.1185972818685066,1.1002844306537072,1.7679832
2546444019120196352,3.279146581394222,1.1290562479087936,3.182119
2546445221711104768,3.4097068177936793,1.175197948106545,7.660722
2546449516677494912,3.3202527198454588,1.2419113639852832,14.9953785
2546458523224804224,3.045435502455852,1.250440911435575,18.348824
2546458656367915392,3.073150597684889,1.2691297833260715,23.684816
2546470136815229056,3.4707285708172777,1.2665974034328444,1.6847638
2546477558519043840,3.4881478954964598,1.460908875151043,3.839111
2546478108276172672,3.6711097560935055,1.3840492047637472,28.968369
2546480303002744448,3.7622725713645044,1.4669390741534116,3.6366673
2546482162723716480,3.612018171712751,1.435390675732002,27.800861
2546482948702501632,3.6263509667461102,1.490301866071626,2.2539482
2546483979499021184,3.617518735291519,1.5232396351637898,2.4459183
2546484980223495296,3.731011349051208,1.5627384333132597,1.3938966
2546487003152592384,3.3376142330491843,1.398715379206841,2.9916673
2546493290983761792,3.3721663200889838,1.5331371334131154,1.0277364
2546496898756302336,3.469822541931503,1.5863503843456823,1.5226797
2546501262443106688,3.399337256040318,1.6579753359816765,5.439718
2546525108103138048,1.9791338357402466,0.8893418988797341,3.614392
2546525967095091584,2.0186875570474374,0.936065030160243,22.478388
2546526551210560896,1.8581870708042942,0.8725525369660301,1.583886
2546526757368915200,1.8902647448344088,0.8930123315663436,32.33655
2546531503308825344,2.158043785451477,0.9874986375873939,1.7604464
2546532117488282240,2.063592922624501,0.9972064555166855,25.977692
2546536859132213120,2.01044353258387,1.0737389424517618,32.321503
2546538547054538496,2.031662139673259,1.1198733206746807,1.7358704
2546540982300778496,2.476868814133193,0.9909872529042563,1.1486776
2546542975166855424,2.4787315610742295,1.0570336003624117,2.307433
2546548541443272448,2.640748590657231,1.1002916648021246,35.02784
2546551255863940096,2.7651402304500454,1.199991078810866,6.421239
2546563144333160320,2.211109187636171,1.2349266917520068,2.818332
2546564999758057984,2.239532366072398,1.282460653416999,1.1189171
2546572043504476416,2.357920877661678,1.3764382789809244,31.89784
2546577231824768384,1.8820030480219234,1.0167091799701964,1.8377241
2546585654256489344,2.061025254273635,1.155957554474496,1.5810646
2546585856119517824,1.9916557129895007,1.1676574812264207,2.5281825
2546588330020345088,1.89464001192886,1.179710292877998,1.682366
2546591048735666432,1.8765253234192705,1.2493821652582588,50.49149
2546603070348378496,1.851479430126356,1.2804217398848998,2.3444486
2546614409063791616,1.9871534557914476,1.3046139045339737,2.9558933
2546614619515930496,2.069655213429508,1.3198497592575287,1.5253578
2546615955252087680,2.0463512415480785,1.3867639547322435,1.6929233
2546617913755570176,2.111613470066546,1.4319399845491354,1.2572393
2546625752071459712,2.350335274658469,1.566049506926638,46.50042
2546628943231588224,1.9465857726084455,1.4350158456368733,45.63689
2546628977591409408,1.925971196289586,1.4332987385089089,1.0603791
2546638907555771136,2.2426521303012055,1.6376830964958915,1.6839715
2546643443042961920,2.177611256689907,1.7221604072160168,2.791231
2546645302762388736,2.8153665768767433,1.2497975495649731,4.798673
2546649696514621696,2.7356560134941774,1.3188559934148034,2.2802904
2546651281356827264,2.71000422471081,1.3921699057708952,1.1986909
2546653549099570048,2.8259357877318347,1.4730594092216338,1.5486866
2546658393822034816,2.858128510721709,1.4559424423726763,3.7686555
2546666257907486208,2.6800017113674266,1.516743748961939,26.322224
2546666532785024128,2.7464059232791396,1.539115290568909,25.458351
2546667735376951808,2.569594637326966,1.491238725479207,2.6985154
2546672683178192896,2.7341964963387304,1.56073676922834,1.0178843
2546672683179605376,2.7424685770085127,1.5646716336915791,5.484985
2546673232934172032,2.772103484577432,1.6015093823584576,1.3130875
2546673958784179328,2.8980007072451714,1.6293403090566647,1.1428466
2546674607323342080,2.8508948969278256,1.621317980525061,2.709336
2546675706836513920,2.713844554159822,1.589891930481187,2.0619705
2546676737627327104,2.6823755800021583,1.6174329023161231,2.9323993
2546676810642428928,2.6624914846353023,1.623171561257249,13.163611
2546679525061791744,2.8149870866405666,1.7359168987755402,6.1707506
2546695188806633472,3.232646239416632,1.828465075386677,4.2435575
2546696773649685632,3.314545446006484,1.8806841819331033,32.649387
2546700858163305856,3.103573522525949,1.8112356546876447,1.7692455
2546703881822412800,2.9065578901448856,1.830574084808034,3.1248443
2546705054347486464,3.0048825807058095,1.8527550042734162,31.152714
2546707008556485376,3.214675832554687,1.8454603648629178,1.0124118
2546729445466136192,2.580868705763445,1.8056250551743882,1.461464
2546729892142833792,2.483446059120115,1.7976667849044101,2.2872803
2546730991657374464,2.614077876879092,1.8358963150764467,3.8543189
2546734358909001088,2.248746173914646,1.738929418473729,2.3076236
2546736046831358720,2.412154884966802,1.8092617198077567,35.31738
2546742300304000896,2.5267642786613087,1.8513823816191834,7.9139414
2546785589278061568,5.627210793154336,0.013533366096338704,1.5177859
2546792151988590848,5.542151766873687,0.21481741876283753,26.865026
2546792156284574336,5.536683905902184,0.2194184054410323,1.0341704
2546802429846427392,5.731272892740644,0.3731802695866703,54.503746
2546803593781464064,5.453369393778706,0.19408034014834155,55.31582
2546815417826883328,5.691915849154027,0.43443627899552456,2.4177964
2546815791490138496,5.676860989023853,0.4743174121695016,2.7082415
2546815967583566720,5.742329586174061,0.47610676724128537,23.984453
2546840049463502976,5.811353403352002,0.5374251348998129,22.283298
2546846375951742720,5.7428940961065695,0.6717562864610346,1.2053905
2546846719549191680,5.801105627051539,0.699229834548256,52.19502
2546846891347875968,5.778300945063728,0.6962881880029405,19.221746
2546857504210997504,5.237523898156984,0.3918722269021989,1.1544812
2546860356069603328,5.183453094674703,0.3797289124307254,1.8313287
2546865033289751296,5.429058053850416,0.4702742338570319,18.585796
2546869667558431872,5.3648326951110485,0.5922957161882113,4.568406
2546870182954517120,5.391861171419826,0.6201896164400539,25.246391
2546871248106417920,5.378219326092723,0.6556186851965883,33.630642
2546880563891717888,5.092920624573718,0.6481743454046649,19.751835
2546880666970573056,5.093316864139359,0.6584290301811988,17.515919
2546888329192227456,5.13413976202937,0.7645607260145666,9.772911
2546893689311541248,5.6839911422938725,0.7061259854726827,19.261408
2546894956325502336,5.671007527306825,0.7771090468124702,20.090193
2546897120989443840,5.483790832049587,0.7609250217167722,40.51033
2546898048703111552,5.620128803549193,0.7825795554634027,3.4889064
2546899564826051712,5.654165203991027,0.8633310532688631,4.6598005
2546906883451080576,5.765603931891143,0.9258227470138641,36.030926
2546908940739446912,5.459373946542524,0.7795632611305977,12.445191
2546909078179061248,5.421564560058515,0.7801963490636503,11.49678
2546910899244558464,5.453621222748522,0.8813930355154355,1.6824127
2546916710335321344,5.3831029240368125,0.9579731448097363,6.9485745
2546919626619781376,5.629925002201377,1.0216702091323184,1.1597099
2546920592986689664,5.742519660306474,1.0453411441286706,24.732971
2546921383260909440,5.717534476897127,1.0581453646605041,58.792744
2546924853594261120,5.708242356360999,1.1196009035405734,22.753923
2541415505768767232,5.175932878236076,-2.029162998885825,1.3734566
2541418636800668672,5.124964364823086,-2.016330147144254,1.0603954
2541423515882602624,4.806303984296825,-2.082145343962626,28.543238
2541423923905121664,4.841250348988701,-2.0615522364606176,2.7009196
2547002605385589376,5.8495701215726665,1.052983828678221,49.360367
2541428906067184384,4.940395332150936,-2.064589312948035,4.243643
2541428944722225920,4.962665262396906,-2.0520434690097242,22.852516
2541430039938563328,4.918475800897405,-2.0152897278282564,2.012448
2541435266914009088,4.841458876638866,-1.8857791073720271,1.2540119
2547014287696635136,5.799910218597369,1.0620291672429991,1.2606574
2547019235498970752,5.747803724444046,1.1653486887924913,41.485813
2547021090924897792,5.817582756704876,1.2282143620440382,1.7752135
2547067304773755520,4.941569209719806,0.6487616080128966,2.2831109
2547067545291069568,4.908454752163386,0.6593458200245158,48.543633
2547072772268402816,4.806846683340144,0.7446193748539868,34.117096
2547078166747608320,5.187587365863197,0.8416786751798756,8.83355
2547079060099284096,5.238479522306944,0.9086078475913147,27.686657
2547079747293810560,5.200439880234305,0.9115582707602211,42.36395
2547080395834718208,5.028814005907698,0.8427555303011078,1.077707
2547086275645569152,4.707356838622096,0.846325121268102,22.686453
2547092151159484416,4.7603422331026,0.9672153598694723,2.6088605
2547094831220327680,4.857490074801814,0.9644644257074636,8.350576
2547097442560821632,5.027606155937251,1.070006640672407,24.231825
2547099877805091200,4.816700370710076,1.086615304620528,1.5482038
2547100049604703360,4.926098099270084,1.0527890138501326,1.9678981
2547100805519000448,4.976949173593421,1.127207529604736,3.1440377
2547101973750051200,4.90341273212566,1.1473174666943429,1.7856449
2547106199997330816,5.35679890715563,1.0725289543596432,2.7550886
2541555491637761664,3.7112912445667288,-2.094854379458524,5.4171934
2547111117734933888,5.436088329390397,1.0635880420850128,23.685335
2541560675663737984,3.6893345831779225,-1.9445196028887617,1.7675115
2547114210112846848,5.58184371356546,1.2101516375959838,12.954115
2547114824291667200,5.4854721404817655,1.217321320573863,3.2857645
2541564867553130112,3.4140952096805592,-2.049468573975989,2.1159854
2541564936270783872,3.4011796904324223,-2.0414896143813213,1.1516056
2547119187980563328,5.419634064018219,1.2894941911416318,1.3036723
2547119394139003648,5.448001836118451,1.2976744559959643,1.4372559
2541572976449514368,3.5981045445618416,-1.9396146345305099,1.6292593
2547123276787304576,5.162158460880193,1.1841798111440627,1.5020955
2545921716737464832,2.250474824515183,0.33411668890222807,4.0644965
2545923228565213824,2.3019583222415947,0.40696064873689036,2.0090783
2545925839905088000,2.00060373978285,0.24184637108468685,1.8326373
2545933128464682240,2.168788811086379,0.3734200991129969,3.0471838
2545940825046616960,2.123072230093904,0.5584493132532955,20.619411
2546133681962144384,1.8880712294163606,0.665203223860595,36.812992
2546133750681753344,1.9213913863932623,0.6670849045995509,1.0182334
2546222952858242816,2.796506683895917,0.03529952306598053,5.219709
2546226075298484480,2.879165095517232,0.1356636226412613,25.007986
2546226869868465152,2.882695597540759,0.19509893373773532,16.424437
2546231955109106176,2.9879632814550163,0.22314659618002372,8.01286
2546237280868704640,2.827040246554769,0.299355382090262,2.1886775
2546244805651821312,2.5816057410662006,0.2576116504175883,1.1414589
2546249512936007680,2.8036952089354927,0.35795686264844384,1.2472026
2546252532297293696,2.872774843924214,0.4454405420257772,2.3543577
2546253116414780288,2.9203809950948254,0.5004709866490991,3.3828595
2546255727752764416,2.8194073884683157,0.4757195076235507,9.744965
2546257965430948352,3.1848161258207615,0.3260402053316273,101.7132
2546258240308788992,3.156074063043549,0.3454961768502697,2.5724113
2546258339092848768,3.1619054136721463,0.3675104577200442,20.23653
2546259168022582272,3.138041509683606,0.37954406106935157,13.602547
2546260027016217600,3.2507007072372773,0.3782157535417187,17.330887
2546261981225151872,3.2427807217805484,0.48910993010984943,2.4391365
2546264523845785856,3.1688447060927882,0.474891218929111,1.5633048
2546268543935198720,3.317515745793114,0.5469057299905945,2.8623524
2546270094419562624,3.412320660816441,0.5919831942524828,1.2377061
2546270919053111040,3.435568451951447,0.6512288945199936,29.94721
2546271155275315968,3.2739064612848594,0.5498090388872802,3.2373452
2546272667103823616,3.246796285598258,0.6054286765180293,14.752777
2546272976341476608,3.2409435441559817,0.6268935510584424,74.537155
2546272976341794432,3.2369179542436797,0.6370219983061371,1.563892
2546273697895990400,3.329157452400151,0.6478716262953511,7.808366
2546275007861528064,3.3706657345984072,0.6998776361590212,8.290208
2546285384502973056,3.100859230641015,0.6545090958744648,2.6819887
2546285865539481088,3.1601175335844816,0.6858711628517096,9.830657
2546286479718684160,3.23688192561817,0.6919266971645213,52.40563
2546288438225359104,3.2270384183144287,0.7905251941137449,5.5521812
2546291530600440192,3.2414709120058887,0.825411631406259,4.2470174
2546291053859965184,3.1921582437932488,0.791121310077747,19.364235
2546295241452514048,2.5594159711147286,0.3851945697290162,23.738874
2546295516330258176,2.544016076830434,0.41267250956114876,1.5126907
2546297096878426880,2.575956216615114,0.4945197608661962,1.673116
2546298333828813952,2.3939351258212374,0.4509864715483496,17.641184
2546300910810649216,2.4269214426800594,0.5271331347848398,3.4571593
2546306034705637632,2.700979711706738,0.6374622206478792,1.3151102
2546309397664637568,2.692471227318976,0.6895329440094471,22.387167
2546310501471862400,2.6564503485858917,0.7274848243342689,8.115121
2546310668974306816,2.276434695894004,0.47017315944705845,1.386849
2546312661841124992,2.292556058716966,0.5697964100843043,1.8395725
2546316926742152320,2.1712277510911053,0.6222755006875513,1.8196057
2546318949672583040,2.292882963389915,0.697479099686201,4.3909492
2546321045615942400,2.4566049349114323,0.6821565951061997,1.3101529
2546324550309991040,2.4193894440398123,0.7468359959252633,1.6884353
2546329949082959872,2.815319703381792,0.6954945579653472,1.8638277
2546332354265483264,2.8849023096187656,0.7867415981364262,69.44056
2546332453048793856,2.901854554125145,0.788229069536377,3.7040448
2546333247618423296,2.764955410143454,0.7411603409309715,1.0760702
2546338843960132096,3.003095530236368,0.8596943579528871,1.9785006
2546340566242757376,3.0078331111870678,0.8832681225068205,2.6679196
2546343486819686784,2.908681670239916,0.9517612367574638,3.4795034
2546350423192297600,2.576472625954282,0.8641332782931392,1.7779632
2546352763948869888,2.6204929653472155,0.9456124572605337,2.142354
2546352965814801408,2.69535915098951,0.9479385967185417,3.5305374
2546353622943267968,2.605781116711032,0.9614150740062436,8.0721245
2546360490595859840,2.68003638866904,1.0625489418722742,2.9566467
2546362414741018624,2.7937607120626415,1.1038461926946654,1.2828172
2546368225831153920,3.4375712155500713,0.7322476774503388,16.34675
2546371348272597248,3.452176411159543,0.8080219582178153,23.99665
2546372310345486464,3.7088520516351426,0.7782653003343647,2.2406096
2546378258876453248,3.6198246709965063,0.912090027153893,15.721404
2546380183021409408,3.638874701103275,0.9740407290547565,1.2744648
2546380968999271936,3.3410565605099323,0.7618152128292087,4.2067504
2546385367046535168,3.251273554679829,0.8240267761013669,1.9937867
2546386432199144192,3.304287943659539,0.9222553797415588,2.9701657
2546390731461052032,3.5615586845975113,0.9784941367593698,2.7263567
2546390898965189248,3.4817325969208714,0.9484570854198708,2.711744
2546391998475388416,3.612291253081142,0.9864609532195082,20.825266
2546394785910625152,3.4694484787025113,1.027610086686861,54.6462
2546394815973944320,3.4802450925406707,1.033377959073097,30.895523
2546400798864837248,3.9647501305227415,0.9829713690717496,24.928648
2546403612067163776,3.8190105581015548,1.0350493953470568,27.757673
2546403753800887168,3.84887983695274,1.0517782559761972,4.211535
2546405845450170624,3.930424483727641,1.1121902181475967,1.2086215
2546406846178402176,3.8815307420868876,1.1313552030078156,11.277875
2546410797548701696,4.113809537789873,1.188864446588016,33.00604
2546411725260259840,4.135715238642166,1.2601601589609488,23.533323
2546412034498896000,3.9268131538749884,1.143545055361697,30.550692
2546413993004368768,4.0467507457416625,1.2092185002612024,28.039248
2546415019500363648,4.081586613867307,1.2924229116174972,1.0106441
2546421479131233280,3.6188340164922845,1.2056454501023974,1.2127894
2546424129126761088,3.6168446930012292,1.2591262709912718,1.3339342
2546431791348491776,3.8834444445179557,1.3858822790876195,20.535309
2546434402688636288,3.2080311645552158,0.9685521029809625,25.315737
2546435016867707136,3.156276966122125,0.9689066244604225,2.7854245
2546438079180971392,3.232601557340527,1.0994462404138203,13.758946
2546443503723240704,3.3863237083262776,1.133614035263463,1.1517179
2546445152990693248,3.428934379140611,1.1650864136434391,21.866993
2546453055730351488,2.982786412084239,1.1387062869973175,1.890049
2546458518928952704,3.0479821705581474,1.2525186740729157,34.146675
2546462985696864896,3.291673359925093,1.3363357260955937,3.7866158
2546463986423716736,3.2554978654332083,1.3532225973206633,34.56171
2546467525475464320,3.229424241030516,1.4205267522881055,3.056873
2546469376606276736,3.523458028390713,1.2527444826966474,1.1888808
2546474530567064320,3.38423508620582,1.3258937456544602,2.330607
2546474633646801280,3.393870093265749,1.3464180583824688,3.739356
2546485250807810048,3.712738668447631,1.5706041794896661,1.4579934
2546486109798485120,3.718148261867367,1.5932880009428787,1.7383431
2546487071875591168,3.387424812122434,1.3919921600223426,4.2108903
2546491641718695680,3.3273472744220234,1.487460822816004,3.2113247
2546493978182915456,3.365098317566348,1.5654262748907826,1.6929212
2546505488690845440,2.0461945725202444,0.6581815336031248,1.6655189
2546516758685199232,2.365855536070955,0.9024515404163841,35.074455
2546533461813076736,2.2437952148787743,1.0460603536788935,3.1394162
2546534797547925760,2.2141719515440017,1.1000272153727948,9.737727
2546539023795768832,2.0871393851733555,1.1432821726754392,1.3217332
2546544452634688384,2.42143028167717,1.046183687627628,8.046975
2546547029615988224,2.4259994696285174,1.107153380910988,5.1010656
2546552531468780544,2.5605314142694398,1.1403125606357258,2.1051288
2546560807869933440,2.3552824150514104,1.2145079527593141,8.422466
2546563213051940608,2.1720569586260368,1.215887683441834,4.0066137
2546565721312518272,2.472396829487159,1.2142056267326538,13.171753
2546567404942219776,2.448204874133775,1.2829145287298342,3.5578394
2546568160853996032,2.521049504671234,1.297043236925281,1.0860864
2546569058502408576,2.491325821155609,1.3216767770816196,2.4803188
2546573108656868096,2.4875143132854736,1.413459965753559,1.2584991
2546577407918639616,1.9158936841116916,1.0431293189535664,1.2903094
2546583283434582784,1.9369479873999493,1.0493177036206645,1.7355394
2546583558311810304,1.9041606125903965,1.072221651012754,3.4864268
2546584962766237952,1.9490665025752076,1.1392053685947705,2.224442
2546586612033424256,1.9870476078376627,1.1749326607897521,18.295969
2546587196148998144,2.0143256095166584,1.2128879026585668,12.085359
2546587299228220800,2.0525634903739203,1.2237004198131356,1.4541515
2546604002357019392,1.8677049678214126,1.3552139258413347,45.030552
2546613859306073856,2.158143323454804,1.3819295713757116,1.7621746
2546616882965153664,2.1424548068908082,1.3898027282194774,2.3352814
2546621040491775360,2.343534838258965,1.466280421233418,1.7082812
2546622041219459712,2.3057568739499823,1.4794810609625038,1.0229986
2546625885216809472,2.306111264442671,1.561948228520135,4.1596932
2546627981158906880,2.008472621232847,1.422637252856071,25.132719
2546635063560502400,1.893060146799401,1.5633635164331485,10.965808
2546638460880936064,2.202722130101432,1.603341573267654,1.232425
2546642274810136576,2.0545214831956646,1.6703392413054203,1.2565523
2546643859653354624,2.0698891145399134,1.706631339634701,32.642776
2546644542552906368,2.131790460359741,1.7560408019746494,1.956264
2546645577640270208,2.8938949655516244,1.2690380345815722,2.1366916
2546647291331506816,2.9235304426918343,1.3090789610127098,1.3498622
2546648974960448384,2.8833648029122996,1.3661750380872022,1.6031971
2546680487134535680,3.1751140835495617,1.543554858047495,26.54739
2546659905651189376,2.907397691138792,1.5308196439527324,1.2282703
